,geneid,gene_symbol,uniprotid,gene_dsi,gene_dpi,gene_pli,protein_class,protein_class_name,diseaseid,disease_name,disease_class,disease_class_name,disease_type,disease_semantic_type,score,ei
228,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0020545,"Hypertension, Renovascular",C13;C12;C14,   Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
229,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0020649,Hypotension,C14,   Cardiovascular Diseases,phenotype,Finding,0.01,1.0
230,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0021390,Inflammatory Bowel Diseases,C06,   Digestive System Diseases,group,Disease or Syndrome,0.01,1.0
231,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0021670,insulinoma,C06;C04;C19,   Digestive System Diseases;    Neoplasms;    Endocrine System Diseases,disease,Neoplastic Process,0.01,1.0
232,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0022116,Ischemia,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Pathologic Function,0.01,1.0
233,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0022118,Transient ischemia,C23,"   Pathological Conditions, Signs and Symptoms",disease,Disease or Syndrome,0.01,1.0
234,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0022665,Kidney Neoplasm,C04;C13;C12,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,disease,Neoplastic Process,0.01,1.0
235,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0023186,Learning Disorders,C23;C10;F03,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Mental Disorders",group,Mental or Behavioral Dysfunction,0.01,1.0
236,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0023449,Acute lymphocytic leukemia,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.01,1.0
237,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0023452,Childhood Acute Lymphoblastic Leukemia,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.01,1.0
238,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0023465,Acute monocytic leukemia,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
239,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0023530,Leukopenia,C15,   Hemic and Lymphatic Diseases,disease,Disease or Syndrome,0.01,1.0
240,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0023646,Lichen Planus,C17,   Skin and Connective Tissue Diseases,disease,Disease or Syndrome,0.01,1.0
241,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0023896,Alcoholic Liver Diseases,C06;C25,   Digestive System Diseases;    Chemically-Induced Disorders,group,Disease or Syndrome,0.01,0.0
242,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0024121,Lung Neoplasms,C04;C08,   Neoplasms;    Respiratory Tract Diseases,group,Neoplastic Process,0.01,1.0
243,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0024143,Lupus Nephritis,C13;C17;C12;C20,   Female Urogenital Diseases and Pregnancy Complications;    Skin and Connective Tissue Diseases;    Male Urogenital Diseases;    Immune System Diseases,disease,Disease or Syndrome,0.01,1.0
244,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0024266,Lymphocytic Choriomeningitis,C01;C10,   Infections;    Nervous System Diseases,disease,Disease or Syndrome,0.01,1.0
245,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0024299,Lymphoma,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,group,Neoplastic Process,0.01,1.0
246,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0025500,Mesothelioma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
247,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0026691,Mucocutaneous Lymph Node Syndrome,C17;C15;C14,   Skin and Connective Tissue Diseases;    Hemic and Lymphatic Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
248,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0026769,Multiple Sclerosis,C20;C10,   Immune System Diseases;    Nervous System Diseases,disease,Disease or Syndrome,0.01,1.0
249,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0026837,Muscle Rigidity,C23;C05;C10,"   Pathological Conditions, Signs and Symptoms;    Musculoskeletal Diseases;    Nervous System Diseases",phenotype,Sign or Symptom,0.01,1.0
250,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0027831,Neurofibromatosis 1,C16;C04;C10,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Neoplasms;    Nervous System Diseases",disease,Neoplastic Process,0.01,1.0
251,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0027947,Neutropenia,C15,   Hemic and Lymphatic Diseases,disease,Disease or Syndrome,0.01,1.0
252,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0028945,oligodendroglioma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
253,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0029456,Osteoporosis,C18;C05,   Nutritional and Metabolic Diseases;    Musculoskeletal Diseases,disease,Disease or Syndrome,0.01,1.0
254,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0029925,Ovarian Carcinoma,C04;C13;C19,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Endocrine System Diseases,disease,Neoplastic Process,0.01,1.0
255,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0030297,Pancreatic Neoplasm,C06;C04;C19,   Digestive System Diseases;    Neoplasms;    Endocrine System Diseases,disease,Neoplastic Process,0.01,1.0
256,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0031099,Periodontitis,C07,   Stomatognathic Diseases,disease,Disease or Syndrome,0.01,1.0
257,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0032285,Pneumonia,C01;C08,   Infections;    Respiratory Tract Diseases,disease,Disease or Syndrome,0.01,1.0
258,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0033687,Proteinuria,C23;C13;C12,"   Pathological Conditions, Signs and Symptoms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases",phenotype,Finding,0.01,1.0
259,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0034069,Pulmonary Fibrosis,C08,   Respiratory Tract Diseases,disease,Disease or Syndrome,0.01,1.0
260,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0034186,Pyelonephritis,C13;C12,   Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,disease,Disease or Syndrome,0.01,1.0
261,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0035309,Retinal Diseases,C11,   Eye Diseases,group,Disease or Syndrome,0.01,1.0
262,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0035319,"Retinal Necrosis Syndrome, Acute",C11,   Eye Diseases,disease,Disease or Syndrome,0.01,1.0
263,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0036429,Sclerosis,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Pathologic Function,0.01,1.0
264,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0037284,Skin lesion,C17,   Skin and Connective Tissue Diseases,group,Disease or Syndrome,0.01,1.0
265,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0037286,Skin Neoplasms,C04;C17,   Neoplasms;    Skin and Connective Tissue Diseases,group,Neoplastic Process,0.01,1.0
266,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0037928,Spinal Cord Diseases,C10,   Nervous System Diseases,group,Disease or Syndrome,0.01,1.0
267,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0038525,Subarachnoid Hemorrhage,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",disease,Disease or Syndrome,0.01,1.0
268,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0039070,Syncope,C23;C10,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases",phenotype,Sign or Symptom,0.01,0.0
269,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0040028,"Thrombocythemia, Essential",C15,   Hemic and Lymphatic Diseases,disease,Disease or Syndrome,0.01,1.0
270,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0041956,Ureteral obstruction,C13;C12,   Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,phenotype,Disease or Syndrome,0.01,1.0
271,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0042164,Uveitis,C11,   Eye Diseases,disease,Disease or Syndrome,0.01,1.0
272,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0042345,Varicosity,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
273,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0042769,Virus Diseases,C01,   Infections,group,Disease or Syndrome,0.01,1.0
274,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0085096,Peripheral Vascular Diseases,C14,   Cardiovascular Diseases,group,Disease or Syndrome,0.01,1.0
275,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0085669,Acute leukemia,C23;C04,"   Pathological Conditions, Signs and Symptoms;    Neoplasms",disease,Neoplastic Process,0.01,1.0
276,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0085693,Acute appendicitis NOS (disorder),C06;C01,   Digestive System Diseases;    Infections,disease,Disease or Syndrome,0.01,1.0
277,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0086942,Rous Sarcoma,C04;C01;C22,   Neoplasms;    Infections;    Animal Diseases,disease,Neoplastic Process; Experimental Model of Disease,0.01,1.0
278,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0149520,Acute Cholecystitis,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0
279,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0149521,"Pancreatitis, Chronic",C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0
280,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0149678,Epstein-Barr Virus Infections,C01,   Infections,group,Disease or Syndrome,0.01,1.0
281,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0149721,Left Ventricular Hypertrophy,C23;C14,"   Pathological Conditions, Signs and Symptoms;    Cardiovascular Diseases",disease,Disease or Syndrome,0.01,1.0
282,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0149746,Orthostasis,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Sign or Symptom,0.01,1.0
283,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0149925,Small cell carcinoma of lung,C04;C08,   Neoplasms;    Respiratory Tract Diseases,disease,Neoplastic Process,0.01,1.0
284,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0150055,Chronic pain,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Sign or Symptom,0.01,1.0
285,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0151650,Renal fibrosis,C23;C13;C12,"   Pathological Conditions, Signs and Symptoms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases",disease,Disease or Syndrome,0.01,1.0
286,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0151744,Myocardial Ischemia,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
287,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0152164,Cyclical vomiting syndrome (disorder),C23,"   Pathological Conditions, Signs and Symptoms",disease,Disease or Syndrome,0.01,1.0
288,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0152451,Chronic glomerulonephritis,C13;C12,   Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,disease,Disease or Syndrome,0.01,1.0
289,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0153014,Non-arthropod borne lymphocytic choriomeningitis,C01;C10,   Infections;    Nervous System Diseases,disease,Disease or Syndrome,0.01,1.0
290,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0153381,Malignant neoplasm of mouth,C04;C07,   Neoplasms;    Stomatognathic Diseases,group,Neoplastic Process,0.01,1.0
291,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0153690,Secondary malignant neoplasm of bone,C23;C04;C05,"   Pathological Conditions, Signs and Symptoms;    Neoplasms;    Musculoskeletal Diseases",disease,Neoplastic Process,0.01,1.0
292,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0154743,Ulnar Neuropathies,C10,   Nervous System Diseases,group,Disease or Syndrome,0.01,1.0
293,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0154841,Central retinal vein occlusion,C11;C10;C14,   Eye Diseases;    Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
294,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0155094,Corneal pannus,C23;C11,"   Pathological Conditions, Signs and Symptoms;    Eye Diseases",disease,Disease or Syndrome,0.01,1.0
295,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0158369,Swelling of limb,,,phenotype,Sign or Symptom,0.01,1.0
296,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0162739,HELLP Syndrome,C13,   Female Urogenital Diseases and Pregnancy Complications,disease,Disease or Syndrome,0.01,1.0
297,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0162836,Hidradenitis Suppurativa,C01;C17,   Infections;    Skin and Connective Tissue Diseases,disease,Disease or Syndrome,0.01,1.0
298,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0162871,"Aortic Aneurysm, Abdominal",C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
299,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0206062,"Lung Diseases, Interstitial",C08,   Respiratory Tract Diseases,group,Disease or Syndrome,0.01,1.0
300,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0206664,Teratocarcinoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
301,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0206695,"Carcinoma, Neuroendocrine",C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
302,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0206708,Cervical Intraepithelial Neoplasia,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
303,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0206724,Sex Cord-Stromal Tumor,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
304,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0206728,Plexiform Neurofibroma,C04;C10,   Neoplasms;    Nervous System Diseases,disease,Neoplastic Process,0.01,0.0
305,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0220641,Lip and Oral Cavity Carcinoma,C04;C07,   Neoplasms;    Stomatognathic Diseases,disease,Neoplastic Process,0.01,1.0
306,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0221002,"Hyperparathyroidism, Primary",C19,   Endocrine System Diseases,disease,Disease or Syndrome,0.01,1.0
307,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0233514,Abnormal behavior,F01,   Behavior and Behavior Mechanisms,phenotype,Mental or Behavioral Dysfunction,0.01,1.0
308,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0234252,Mechanical pain,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Sign or Symptom,0.01,1.0
309,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0236788,Bipolar II disorder,F03,   Mental Disorders,disease,Mental or Behavioral Dysfunction,0.01,1.0
310,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0238577,Abdominal wall defect,,,group,Congenital Abnormality,0.01,1.0
311,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0242852,Proliferative vitreoretinopathy,C11,   Eye Diseases,disease,Disease or Syndrome,0.01,1.0
312,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0242966,Systemic Inflammatory Response Syndrome,C23,"   Pathological Conditions, Signs and Symptoms",disease,Disease or Syndrome,0.01,1.0
313,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0243038,"Carcinoma, Lewis Lung",C04,   Neoplasms,disease,Neoplastic Process; Experimental Model of Disease,0.01,1.0
314,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0262655,Recurrent urinary tract infection,C13;C01;C12,   Female Urogenital Diseases and Pregnancy Complications;    Infections;    Male Urogenital Diseases,disease,Disease or Syndrome,0.01,1.0
315,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0264716,Chronic heart failure,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
316,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0265110,Cerebral Vasospasm,C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
317,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0265116,Chronic cerebral ischemia,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",disease,Disease or Syndrome,0.01,1.0
318,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0265191,Chronic acquired lymphedema,C23;C15,"   Pathological Conditions, Signs and Symptoms;    Hemic and Lymphatic Diseases",disease,Disease or Syndrome,0.01,1.0
319,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0276289,Zika Virus Infection,C01,   Infections,disease,Disease or Syndrome,0.01,1.0
320,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0278488,Carcinoma breast stage IV,,,disease,Neoplastic Process,0.01,1.0
321,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0278601,Inflammatory Breast Carcinoma,C04;C17,   Neoplasms;    Skin and Connective Tissue Diseases,disease,Neoplastic Process,0.01,1.0
322,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0279671,Cervical Squamous Cell Carcinoma,C04;C13,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications,disease,Neoplastic Process,0.01,1.0
323,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0280483,Adult Anaplastic Astrocytoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
324,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0280781,Adult Pilocytic Astrocytoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
325,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0281361,Adenocarcinoma of pancreas,C06;C04;C19,   Digestive System Diseases;    Neoplasms;    Endocrine System Diseases,disease,Neoplastic Process,0.01,1.0
326,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0302592,Cervix carcinoma,C04;C13,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications,disease,Neoplastic Process,0.01,1.0
327,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0333519,Caries (morphologic abnormality),C23,"   Pathological Conditions, Signs and Symptoms",disease,Disease or Syndrome,0.01,1.0
328,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0334583,Pilocytic Astrocytoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
329,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0338078,Non-Functioning Pituitary Gland Neoplasm,C04;C10;C19,   Neoplasms;    Nervous System Diseases;    Endocrine System Diseases,disease,Neoplastic Process,0.01,1.0
330,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0338106,Adenocarcinoma of colon,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.01,1.0
331,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0340288,Stable angina,C23;C14,"   Pathological Conditions, Signs and Symptoms;    Cardiovascular Diseases",disease,Disease or Syndrome,0.01,1.0
332,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0342257,Complications of Diabetes Mellitus,C19,   Endocrine System Diseases,group,Disease or Syndrome,0.01,1.0
333,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0343084,Capillary Leak Syndrome,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
334,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0376154,Skin callus,C17,   Skin and Connective Tissue Diseases,disease,Acquired Abnormality,0.01,1.0
335,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0376618,Endotoxemia,C23;C01,"   Pathological Conditions, Signs and Symptoms;    Infections",phenotype,Disease or Syndrome,0.01,1.0
336,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0392788,Nasal Type Extranodal NK/T-Cell Lymphoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
337,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0400966,Non-alcoholic Fatty Liver Disease,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,0.0
338,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0431109,Choroid Plexus Carcinoma,C04;C10,   Neoplasms;    Nervous System Diseases,disease,Neoplastic Process,0.01,1.0
339,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0442874,Neuropathy,C10,   Nervous System Diseases,group,Disease or Syndrome,0.01,1.0
340,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0524620,Metabolic Syndrome X,C18,   Nutritional and Metabolic Diseases,disease,Disease or Syndrome,0.01,1.0
341,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0524910,"Hepatitis C, Chronic",C06;C01,   Digestive System Diseases;    Infections,disease,Disease or Syndrome,0.01,1.0
342,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0553718,Renal artery occlusion,,,disease,Disease or Syndrome,0.01,1.0
343,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0596240,Cancer Pain,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Sign or Symptom,0.01,1.0
344,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0598935,Tumor Initiation,C23;C04,"   Pathological Conditions, Signs and Symptoms;    Neoplasms",phenotype,Neoplastic Process,0.01,1.0
345,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0686619,Secondary malignant neoplasm of lymph node,C23;C04,"   Pathological Conditions, Signs and Symptoms;    Neoplasms",disease,Neoplastic Process,0.01,1.0
346,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0694575,Macular fibrosis,,,disease,Disease or Syndrome,0.01,1.0
347,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0700200,Presyncope,C23;C10,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases",phenotype,Sign or Symptom,0.01,1.0
348,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0729353,Subfertility,C13;C12,   Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,disease,Disease or Syndrome,0.01,1.0
349,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0730285,Diabetic macular edema,C11;C19;C14,   Eye Diseases;    Endocrine System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
350,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0730328,Central Serous Chorioretinopathy,C11,   Eye Diseases,disease,Disease or Syndrome,0.01,1.0
351,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0740577,Acute abdominal pain,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Sign or Symptom,0.01,1.0
352,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0751072,Frontotemporal Lobar Degeneration,C18;C10;F03,   Nutritional and Metabolic Diseases;    Nervous System Diseases;    Mental Disorders,disease,Mental or Behavioral Dysfunction,0.01,1.0
353,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0751396,Well Differentiated Oligodendroglioma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
354,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0751606,Adult Acute Lymphocytic Leukemia,,,disease,Neoplastic Process,0.01,1.0
355,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0751690,Malignant Peripheral Nerve Sheath Tumor,C04;C10,   Neoplasms;    Nervous System Diseases,disease,Neoplastic Process,0.01,1.0
356,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0751781,Dentatorubral-Pallidoluysian Atrophy,C10,   Nervous System Diseases,disease,Disease or Syndrome,0.01,1.0
357,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0751887,Medullary Neoplasms,C04;C10,   Neoplasms;    Nervous System Diseases,disease,Neoplastic Process,0.01,1.0
358,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0752304,Hypoxic-Ischemic Encephalopathy,C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
359,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0812413,Malignant Pleural Mesothelioma,C04;C08,   Neoplasms;    Respiratory Tract Diseases,disease,Neoplastic Process,0.01,1.0
360,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0852036,Pregnancy associated hypertension,C13;C14,   Female Urogenital Diseases and Pregnancy Complications;    Cardiovascular Diseases,phenotype,Disease or Syndrome,0.01,1.0
361,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0853662,Oestrogen deficiency,,,disease,Disease or Syndrome,0.01,1.0
362,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0853879,Invasive carcinoma of breast,C04;C17,   Neoplasms;    Skin and Connective Tissue Diseases,disease,Neoplastic Process,0.01,1.0
